member_id,training_hours,assessment_score,compliance_history,continuing_education,years_experience,previous_certifications,course_completion_rate,engagement_score,specialization_area,age_group,certification_approved
425,11.778451193462134,64.49098792692844,51.6902188645424,21,2.747263534854264,3,39.13164550986731,48.027642088432636,Power,56+,0
426,33.923839470861786,95.77242022448225,32.3130274456002,17,1.7174483395653763,0,73.22112498164458,74.4147887355305,Electronics,36-45,0
427,27.476658249618506,99.20776615905876,58.35906035640154,14,8.388063261877118,3,95.50324274556645,82.42942931705292,Telecommunications,56+,1
428,75.59855992662403,96.9714537830908,81.71127972983834,18,2.225775400567314,3,55.12604337986318,97.96225166067981,Control,46-55,1
429,22.965748584036554,85.94305505487706,33.64056550494008,18,2.2659215259826224,3,58.88683491412503,96.60019709156134,Control,56+,1
430,13.735179326573526,60.659881960272024,13.881126813043208,11,2.6084477013572265,0,77.7963851415024,90.90853785975835,Telecommunications,25-35,1
431,14.629229636263581,82.14124111316329,42.969690247329034,18,5.418715544654333,0,94.48374663321239,69.75940807893767,Telecommunications,56+,0
432,53.00291641237281,11.795866963793388,100.0,19,6.389137949556337,1,85.98042444213966,86.73482307500242,Control,56+,1
433,38.88717039244105,57.07704469704669,60.64921709932422,15,1.088796452533971,2,90.07720751263953,74.13928312801445,Electronics,56+,0
434,13.198261367361564,88.78970940810528,40.633531491304595,10,2.384499620542875,1,94.46282288834918,75.41787928948888,Power,25-35,0
435,12.635665650058153,79.92251393774309,15.569645385871919,8,3.819118013842492,7,35.69969873854374,60.696738021974426,Control,36-45,1
436,46.21625414959299,90.96890066081536,28.116935496276803,15,3.017163016440263,1,80.8276840751113,96.12242834046486,Telecommunications,25-35,0
437,12.266382685773914,79.24785627500052,7.354550032203643,10,11.778186826018555,0,49.85374999411768,57.95694959884958,Telecommunications,36-45,1
438,61.75557561425744,69.0686543989083,11.859888615078377,11,8.748980181745075,2,95.90928802767804,53.94392510816563,Power,25-35,0
439,46.749992593900146,75.96329771979417,43.61199027983548,11,5.916029916512008,3,97.82611494128741,76.11468483338322,Telecommunications,25-35,0
440,12.545462517409362,78.89931132506047,5.717571973891032,17,3.062768988004703,3,99.13551609861888,43.11912587825681,Electronics,56+,1
441,12.659616033334201,60.118738565669986,24.909331457045166,18,7.031082344736055,2,88.66374101521441,71.7633954167461,Telecommunications,25-35,1
442,139.46375686174275,95.19730103696128,10.653385919947361,10,10.277907646491236,2,69.0034697893057,94.5194775236438,Power,36-45,1
443,24.065127476568687,29.624632240271854,12.424042102014143,20,5.517247391104686,1,72.10423842500818,76.22629986781658,Control,36-45,1
444,23.891657814259375,85.60435168797844,34.1086009299749,10,8.673077887516055,1,91.42078562394974,70.47428867956404,Electronics,36-45,1
445,60.26726209848031,38.64270490578916,17.732594068742237,16,7.913603001081939,2,96.8400885321324,57.400135947646916,Telecommunications,36-45,1
446,98.26493613889731,79.86741780417653,8.685842650253772,14,5.240092563510679,1,69.49940646046461,47.465902569015924,Power,25-35,1
447,138.06321818805952,80.35637636343063,20.827653590426223,12,2.8711639001675504,1,42.628761957665006,82.95337368586758,Control,56+,1
448,51.99697690349025,56.70480014823727,8.376979187540268,10,7.84781866933606,3,85.54517023648505,70.41985443710608,Control,46-55,1
449,24.160629988573767,84.1427287659114,74.43244400248071,9,2.1583765067778495,2,71.51652229047588,79.36793365102983,Power,36-45,1
450,12.615819810938717,91.69699479221386,53.70008664484858,13,8.559023675112693,2,53.81718043356225,37.11754113999045,Control,25-35,0
451,55.03727621363877,77.50264423234533,53.53316709257298,13,9.162168812854375,1,35.17690172088783,80.97988647414348,Control,56+,1
452,34.52081222684479,47.26151776832692,16.281552530966536,13,9.633929951408483,2,43.5474358287659,99.78669324059601,Control,25-35,0
453,26.560993759149213,54.741705455998826,44.650592666377975,10,4.201976476462596,3,60.62790328026527,90.1195881226343,Control,36-45,0
454,81.04713026434271,57.23458078467603,37.9111036500087,11,2.06894203583186,1,88.61395995708521,74.44988989774079,Power,36-45,0
455,13.536406239156408,55.49547696591779,17.384201604438747,10,1.5252672588453329,3,29.267024808576526,54.332911924316676,Power,56+,1
456,30.355153281188628,80.62585240310146,30.768782430274094,12,7.8004291342648475,3,93.49655298090521,71.82694960628307,Telecommunications,25-35,1
457,10.34255768297625,96.7211970661903,6.9810703803486405,9,11.869261549691851,2,67.13792559849463,72.31132049508275,Telecommunications,36-45,1
458,28.97063108748779,81.00446121859422,12.873323295771353,8,6.261101544039307,3,60.15607366329769,62.56582602659094,Electronics,36-45,1
459,11.738512931977773,98.88570316759953,30.115234707773055,20,1.7783595337977458,6,78.43289848756282,63.711201048356095,Control,46-55,1
460,13.794729877935136,27.970133783192036,21.840724282642693,18,14.658880884970536,3,78.22228209215125,100.0,Control,46-55,1
461,13.750786960223689,57.92930031796343,41.8648469643002,13,23.595886634747217,1,62.6808692754438,55.514161140144516,Electronics,36-45,1
462,41.427051592209146,91.25085784811093,17.792948712327647,22,3.8403197034163075,2,87.66855047451541,63.56686242604397,Power,46-55,0
463,51.117931527894186,78.92033634904483,24.549536667324293,12,5.5171846019296895,2,42.586201378780316,78.41661623101446,Power,46-55,0
464,36.26661331608605,52.38022017815487,32.08838127346098,19,8.508043931556983,2,77.74174665396197,100.0,Electronics,36-45,0
465,108.24160627307131,81.21029199335857,16.52626638187573,13,7.666418721825246,3,74.68707981926462,65.48433256835716,Telecommunications,25-35,0
466,24.093897337608016,96.02731812764786,24.21077183052372,9,18.176955697388824,2,89.81529707689792,43.01710916849699,Telecommunications,25-35,1
467,20.09407472261676,96.60616160279434,37.71588444975402,15,1.6101777111138116,5,48.354179736116635,37.95125672493724,Control,25-35,1
468,70.8850761451069,75.27056114076095,88.75292863595675,22,5.346139652528949,2,45.34744851210716,100.0,Telecommunications,56+,1
469,17.592462031955602,83.2678392288576,16.613414788046207,18,6.887164286976633,0,47.70421008588912,41.35985572821548,Power,25-35,1
470,109.08610318755733,42.63188973031238,21.927713064362543,15,12.04085039536815,0,63.37183498271539,71.13965813321278,Electronics,56+,0
471,10.36686833076908,81.12997368938622,60.23664796527575,19,11.361719060044038,1,75.37871667839373,47.31112800201969,Electronics,56+,1
472,115.07580768638445,52.139469819528685,70.63957833055854,16,20.083517210450587,3,88.70893798435274,58.169110733529635,Electronics,46-55,0
473,11.323569958555057,81.25069333691755,47.71859915046686,16,4.588003261595034,1,70.00862324017059,60.276168006932984,Telecommunications,56+,0
474,76.53163687480027,37.951779393447445,69.41946535161318,16,9.882212874710865,1,99.08457646343666,40.67072073382897,Electronics,56+,1
475,32.504297510481706,96.10904402413013,15.79731026781326,18,3.786806601905342,2,57.46422269436569,88.28547507747638,Electronics,56+,1
476,158.704858237781,11.62936585531743,64.98646793161122,26,3.7436229954174287,1,90.92357796808366,76.46137007713794,Telecommunications,56+,1
477,12.299841278633648,63.00573709868017,55.02696439186563,24,2.460782769971143,2,67.80289263169801,63.59429154502229,Power,46-55,0
478,34.21328991200046,64.0367483540058,12.266075542280245,17,9.525266086950671,3,84.2885078507261,61.37726132390466,Control,36-45,0
479,114.50725663768016,95.16563216507271,24.840833384926015,14,22.277888351424824,5,73.32622982666864,86.32739429866152,Power,56+,1
480,32.21331799543132,79.32851502234752,3.3720206460674538,17,2.480868309799749,3,45.74700072238567,71.34979659590388,Telecommunications,36-45,1
481,39.77884871143562,66.33069291614476,35.69519619010437,15,1.2888425832150723,1,53.67796893867853,100.0,Electronics,25-35,1
482,45.69703714350322,62.190782567572576,64.1833006209498,22,9.451679275348894,3,48.89768182678018,63.28564801710567,Control,25-35,1
483,28.183832670308526,92.73727447057215,21.00480072595001,18,5.840948054991932,0,93.66499752048453,76.38368673368443,Power,36-45,1
484,39.630225190240665,63.29351043230025,13.645753882815402,17,17.056870237350186,5,14.998264737267169,51.528868257410466,Control,36-45,1
485,36.33477585417267,89.49455357639118,12.78466161327335,13,2.4533608187924956,3,60.39003723054444,63.501278503929754,Power,25-35,1
486,79.42698308447942,88.28204163189173,31.72325672985325,13,1.368381562052491,1,90.40954449011421,85.56263578656367,Power,46-55,1
487,11.395343852304428,77.8034303622771,47.417397375998995,21,4.3907240142304005,3,97.8013088803617,87.68228459773088,Telecommunications,46-55,1
488,19.895281776962754,68.86398424632631,89.99481723649171,20,1.4467032908370987,0,60.08728727928576,97.61969541576029,Power,56+,1
489,100.11988017582793,96.22419835694048,3.008007688416401,13,2.517634717536885,4,94.92415894343135,76.6759027889914,Electronics,46-55,0
490,76.29027485360459,75.09632203401702,82.80214592370534,11,1.6732478638845292,2,87.97169792552549,88.53641322908584,Telecommunications,46-55,1
491,28.2452578587886,66.34126085452382,37.137061327570265,12,2.268865539605048,0,87.80789198906524,79.3583099688336,Control,56+,1
492,39.037990862169316,51.3650209454752,62.12278337236741,13,1.561056604755422,0,87.2554558199476,63.80459251416011,Telecommunications,56+,1
493,19.746202596853905,93.70300884441521,52.80557325774774,16,16.385362384344553,1,97.43558089088971,47.288769561458636,Power,46-55,0
494,16.252124843081937,29.95972408090153,33.22828367896284,9,2.632549127371543,1,63.124514380605625,66.5280425122157,Control,36-45,1
495,28.691757964122964,25.649155470673517,32.27932244109817,14,3.934014019193993,1,74.7740017482694,52.82063469685096,Electronics,56+,1
496,23.078606038502002,78.90500849205827,42.73222618800887,12,12.443993203511473,0,96.88284765507159,85.8189109643173,Telecommunications,36-45,0
497,36.28731118019929,83.45571261670854,26.39265042282223,8,6.6554954004516205,2,55.188338187917616,86.67027800489967,Power,25-35,1
498,12.427668532995543,53.40004616975159,28.095171698555216,8,5.812163959215876,3,98.86442866954562,54.76711698061845,Control,56+,1
499,119.94880367567703,41.62534172700461,49.06889773138751,11,7.1134543360081794,2,96.66900662923219,86.68218528154817,Electronics,36-45,1
500,138.51596726657615,76.43727714028653,16.56064182051504,20,9.825264150913684,1,80.5911294878338,52.29542865044157,Electronics,56+,1
501,45.935916457383684,99.93027043295307,66.1630527277345,11,11.505134914575764,3,97.38069805835934,91.66942669945736,Telecommunications,56+,1
502,33.0423530323627,59.97680422882522,62.478629054005026,18,6.145053401805459,1,50.03315148173958,67.5750484822175,Control,56+,0
503,21.111379046630802,78.20215139521221,22.02083195922256,18,12.036705244794927,5,94.65164320964747,76.88148281754891,Power,56+,1
504,60.4272150246399,26.284786216971984,49.41213973956539,13,4.832865683587044,2,45.71175506305637,91.74038457525211,Control,36-45,1
505,44.62988750946447,79.68062574264917,45.069764820019,20,2.623742142958654,2,95.55430894432008,78.95340555252406,Electronics,36-45,1
506,15.324209623014651,60.20385646314912,20.172952344487832,22,11.60451490650121,4,78.69619452161852,67.99615499649454,Control,36-45,1
507,82.54903275997383,38.32368196602994,51.98413124457612,22,4.898678624740352,1,87.45277493750947,83.12001245915654,Telecommunications,25-35,1
508,61.86983534101814,63.918289505911055,86.81150056916479,9,12.829626332437758,0,33.65317206380307,55.4880831759748,Control,56+,0
509,99.75215575100309,85.17474629818956,67.69592066406851,14,1.2049840799958076,3,62.840545550052695,41.06508920476255,Control,56+,1
510,48.80812012588403,94.81007074921911,8.584162624562575,15,3.533468787979916,1,90.02217179131068,87.19041571463862,Telecommunications,36-45,1
511,38.51212058774118,43.45576687527062,46.190571245463794,24,15.763844629635285,1,76.95575876695021,50.31026117064688,Control,36-45,0
512,26.2510751977934,17.907956928893746,60.47690210170182,20,2.436078191300969,4,55.13088882041127,83.82775555643245,Telecommunications,56+,0
513,90.97055084641354,99.4999492826525,19.08398007566914,15,15.196741535856823,2,88.35306453474091,72.118491437063,Telecommunications,56+,0
514,70.31177140140761,21.737767715236505,66.17148292904817,14,16.384978585781415,1,94.9876886765487,69.78254151612965,Telecommunications,25-35,1
515,11.388188159593684,58.23524708062679,17.279663010877165,19,11.691387175724635,3,86.56371365971785,55.824888753279396,Electronics,56+,1
516,10.80162450599534,33.67149901608791,26.178554372259526,7,5.146759804295424,1,80.74700816882017,63.245697293482394,Control,36-45,1
517,24.170432847497885,43.18907090486328,17.869181093369036,18,6.205578522046828,3,33.9531744819033,70.2040610998128,Telecommunications,25-35,1
518,59.90943168988259,65.23051784524831,15.420254434895224,16,11.186394970986735,4,98.90580199362611,72.9785951751137,Power,46-55,1
519,140.92826404660502,30.366798579926606,42.68325755170713,20,8.478249395119402,4,80.3313680339114,56.45427434896133,Power,46-55,0
520,14.89028529803439,35.601023592936436,9.400664229177941,13,5.9725297634727035,1,59.71819652480107,81.15433122660644,Electronics,56+,1
521,37.05172390647207,49.4653432896716,27.34629838848939,11,21.159499622280443,4,98.46563719280836,82.10762023468894,Telecommunications,36-45,1
522,24.384210992742883,21.91565440585083,42.69882396186589,14,6.786665011910045,0,51.38089233559439,77.25829447973224,Telecommunications,56+,0
523,115.11125663127888,16.763875774997175,18.08660310213466,15,19.541737146405204,0,94.91673478182712,63.41979837080831,Electronics,36-45,0
524,65.37739622300904,87.74114502448168,73.9567509283703,16,1.295505186654937,0,67.36564668850144,82.89196622877289,Control,36-45,0
525,64.66570139409572,12.025582340377037,29.085644334187325,13,1.748073743005438,1,92.73792353737946,79.31589115461041,Telecommunications,36-45,0
526,28.972467134193206,86.57021435545637,95.99370620293156,12,4.002464860001602,4,81.21940544785245,40.688011385603865,Telecommunications,46-55,0
527,26.07504808982047,99.58058724969666,8.351810141372582,15,3.4296851590936934,1,50.8455634001112,73.16975544138316,Power,56+,1
528,19.581666764501836,41.700745212286485,43.91053790256898,17,8.633183710796555,2,44.48673549905638,98.99734741010622,Telecommunications,56+,1
529,11.740808915345086,89.10723473060517,37.819615211099155,18,1.8754231916784043,1,88.31654946032104,84.57887640495342,Electronics,46-55,0
530,70.0127842000993,78.43905590700373,23.949115251808703,15,19.66837564784593,5,95.58104454035352,87.30181961319117,Power,36-45,1
531,60.28352317749769,23.309172362068047,33.37969823221186,14,2.892163068042419,1,86.81523600476687,59.48316682406376,Electronics,25-35,0
532,200.0,94.6650847627958,48.638735184557774,18,3.8011623329395077,1,59.57684001725728,71.88461854221279,Electronics,25-35,1
533,180.84620202233,76.43215701378145,55.2101888336119,15,2.606160032795468,2,74.7241627166823,67.25295850724135,Telecommunications,46-55,1
534,34.319547779241816,50.94844774457171,29.834366637701876,13,5.329932588078394,2,23.78691534779961,69.96647274832799,Control,25-35,1
535,53.958492706187826,88.02668555921481,44.31708855080789,10,1.3020881871908738,2,80.34517288206901,62.285510382336106,Telecommunications,36-45,0
536,96.88515048623307,81.15952083430268,16.490070420062825,15,1.8106979812124782,2,79.28151093670195,51.470654899137465,Control,36-45,1
537,66.84316044127738,34.39911451964983,55.95113960858778,14,7.848124428614216,1,56.860474749925785,70.96501061224184,Power,56+,0
538,18.524573337434397,99.7257307007426,83.7362069780683,18,2.0320503473866616,2,88.06049172640064,58.29043566344111,Electronics,36-45,1
539,27.964804821995934,71.56798567352247,58.92739936684973,16,2.3427607853525787,4,89.67885934420659,78.79035616082705,Electronics,36-45,1
540,14.14889032939266,11.423881179364608,17.901797010125627,19,8.874753358222469,4,91.5299988790959,69.53968570923848,Telecommunications,36-45,0
541,102.40671359325127,48.724826471639304,14.240248005688187,15,1.4897247197096344,4,94.56291004961207,41.09206844112311,Control,25-35,1
542,37.955431077658545,74.89106369808151,100.0,10,3.876588043450527,4,93.44640380279844,90.72744044564253,Electronics,25-35,1
543,17.78811176255451,84.92675327273727,80.0835521582193,9,1.1166675413168605,1,78.09850392054467,76.52980570529506,Electronics,46-55,1
544,43.41488617519751,74.47281589227462,55.349654781056444,18,3.1294162287418503,6,97.13289734578055,63.13055157463056,Control,46-55,1
545,38.88011304229215,84.65078205000253,87.41159502412629,15,7.002916153977833,4,96.57050977460375,64.9542031539663,Electronics,25-35,1
546,23.302613868913184,40.67044812153172,32.55803432746684,14,1.472120900534756,2,25.39714463225704,51.57819489888713,Electronics,56+,0
547,13.616173641954077,76.56930122375365,54.64869227215815,17,11.961243094928193,1,68.14512551850378,69.0637322626244,Electronics,56+,0
548,43.403238505573064,63.76037011018649,73.43569773917741,15,13.011974265457336,1,61.18314927283252,80.21770200029428,Control,25-35,1
549,32.038312725581136,78.29683342472846,26.382483730093828,12,1.5546040335748883,2,81.4765080137482,96.17376194162071,Control,46-55,1
550,54.39421242881545,99.23077134660278,46.16648279629246,18,24.406173788284782,4,95.36572120932455,68.66989324505724,Power,56+,1
551,32.029295812705456,65.31802612459059,68.04450901944136,21,2.7657597377476626,2,80.49831474248022,70.73459909797035,Electronics,36-45,0
552,67.35310333925452,93.78250693500425,13.339990657759557,13,1.4392495757676607,1,85.72642698543068,87.8877997005988,Electronics,56+,1
553,34.08262357064463,75.49858444183806,24.324803335936842,15,1.025399979272794,4,93.80754603412498,52.61778212368868,Power,56+,1
554,34.69343742940441,98.26356670943257,67.0177566780678,13,3.6256615214110246,1,91.55170369314393,72.18424208147766,Control,56+,1
555,72.78275929689315,55.149101194607056,38.580588760600534,17,5.968694265105061,3,82.70280503266795,58.65619778309504,Control,46-55,1
556,25.49941941964351,38.17640763572187,34.8984472358843,20,3.018677398166175,6,73.84075691637919,71.9674330181378,Telecommunications,46-55,1
557,14.316638661708968,80.06586457729598,31.86218790760382,11,10.061363127974657,0,86.32530596193698,84.05120859161008,Control,25-35,0
558,10.876150642962841,56.15849250195431,71.75511356243551,16,7.304590479067688,3,93.99502834239965,45.21749269865377,Telecommunications,56+,0
559,52.21172357987757,74.31254469640895,14.698720603503002,12,3.1551572884820516,3,74.88115228950696,86.66743711354928,Power,46-55,0
560,39.05196901182039,21.27276524260581,23.008026416217483,17,7.62711904272002,2,97.2651690585772,75.39522541119044,Control,46-55,1
561,46.529960433936296,77.47373416386408,9.31939017263291,15,15.107864431546869,0,43.93423681716448,72.09863170866196,Power,25-35,0
562,17.184444804803306,91.01868515530586,25.738609135488723,18,1.4885933815108925,4,80.2881409117746,90.18999497086035,Telecommunications,36-45,1
563,14.39837653684836,59.934282983037214,37.199962264538144,19,2.827165640971276,6,85.3341635528927,58.13999499520572,Electronics,36-45,0
564,10.439544287970064,1.9200822274811915,4.865986386289328,20,4.11182165861613,3,78.11338321535393,49.90288824009486,Electronics,56+,1
565,22.95061784545208,76.70504117312893,16.71590284364499,19,4.445677468283117,3,63.504282397196455,54.63361558705335,Power,36-45,0
566,36.741921269948335,96.6505279849285,38.53743151029227,11,4.906566791861701,1,88.63840673296231,77.99059606528112,Electronics,25-35,1
567,24.93945602683452,98.30416741584571,45.649268014256336,13,2.7878546299014326,1,94.3833269440949,62.57555637222577,Power,46-55,1
568,27.259586884852936,81.5574372856929,100.0,15,6.5019640540216415,2,61.89195959470627,56.89697061629746,Telecommunications,36-45,1
569,80.35184568944325,73.77334691529899,50.56361871439162,17,6.179377779772429,2,57.7167973685639,55.33970899252465,Electronics,56+,1
570,22.84307843275335,90.71764786204764,28.94483647351268,19,5.311635417263815,2,73.8299112824355,72.62136191322908,Telecommunications,56+,1
571,31.645750842169633,20.22953081102289,36.46257218015059,13,1.6038471370662717,2,55.33916511952193,69.5869120310903,Control,46-55,1
572,55.92615213159105,94.65045363412982,37.39747500001822,10,4.240562115518637,2,88.08502893282463,48.71812007067075,Electronics,56+,1
573,25.15240393897539,60.6966322354268,23.038414114282176,10,3.2020446235978026,4,50.93094073234688,49.21870699598192,Electronics,25-35,1
574,39.19271426059256,15.517845076672659,39.7551070776204,17,4.376914222688097,2,93.41317678354757,62.09683666060724,Electronics,36-45,0
575,69.49421931052919,50.59846204809737,22.132309693631115,15,13.74667775763165,0,41.061617585053135,83.77139378826587,Power,56+,1
576,99.58571246124004,44.63925236006785,41.21240830704134,11,4.274744017902096,2,91.03421038108837,63.61160136827643,Control,36-45,0
577,14.772456379445078,83.92498204858934,31.837234093719978,11,1.0703972183813089,2,72.14329072389187,47.85276542955637,Control,46-55,0
578,88.34988289126237,52.546532723243786,27.948118725549932,14,3.8887169816975606,3,72.246961750455,68.7007096279765,Control,36-45,0
579,30.32508342986592,42.27950882809899,28.58009076498086,15,9.592029637874427,2,52.297084001956726,70.57074259328365,Telecommunications,25-35,1
580,18.962063630541873,80.29659606125377,56.49138834551279,18,8.572023473495877,3,81.65141493411231,47.72416488716716,Control,46-55,1
581,28.437609021120924,95.35642314165685,52.80743315936761,19,4.601462245932048,2,89.68807744937205,51.733120894236734,Power,56+,0
582,127.40959292741775,38.305878188530045,26.830690415345636,13,2.4368706850725923,4,68.16661082619697,81.15907575285459,Power,46-55,0
583,30.354738780020792,79.27705103562033,54.99652894741742,24,4.12827135446982,1,80.58001787962175,51.543583101291844,Telecommunications,36-45,1
584,21.958480963014992,78.27615546550105,31.364096578105137,19,5.147151428870208,1,93.22828016879863,81.79124087036128,Telecommunications,36-45,1
585,40.10458821872979,33.79401020576287,31.735648849158533,19,40.0,1,96.07042557119408,46.799012681695615,Control,36-45,1
586,18.238854031468087,74.71717930212641,23.054929193148304,11,6.166624632916472,1,85.11624423653019,47.358826042348895,Control,36-45,1
587,12.366859149287052,88.71707402265987,93.69970227878451,10,6.925181682779916,2,13.367456645370243,70.34719824953835,Power,46-55,1
588,14.139256591372476,86.50770442580004,87.28203803219057,11,4.380999438761513,3,94.0090157765448,58.680427358594685,Power,46-55,1
589,14.110552722010214,81.21504685149795,19.197760807237042,15,3.1885694051898548,7,82.18224941918496,61.978224341548305,Control,36-45,0
590,14.94279704670019,90.59175512564389,25.590656018032284,21,9.381976346914314,3,31.078334645217016,72.27482907852371,Power,56+,1
591,14.483801982025497,78.481406919492,43.5262354528406,15,4.415314237380219,2,88.01307780672676,61.53783236774227,Telecommunications,46-55,0
592,40.72252153227419,58.0927122624475,49.354727788031326,12,27.19093959728137,2,46.24567839172908,55.77786734368116,Power,25-35,1
593,16.022390711034447,82.95892222637292,13.597395623781935,14,4.054340178822116,2,82.02839530940814,77.35755592615918,Control,46-55,0
594,22.724179473844156,98.97979437341807,15.770706735974612,16,1.3521138431974318,1,93.23464183005608,72.71066733918654,Telecommunications,25-35,1
595,78.12922375385074,97.41388077641314,49.46419234752362,15,6.737617960041778,1,95.88207389922735,70.64882860287598,Power,56+,1
596,29.27143424939781,94.54730900374611,8.507577561104357,22,1.2388210705416252,3,44.232174744679334,69.72784404469135,Telecommunications,25-35,1
597,43.03867250957141,38.38617120550455,19.338950585324206,11,2.441755460208794,3,95.15978053257916,57.970976143384775,Control,25-35,1
598,15.673855513396495,93.5201149230243,60.84110049122742,16,3.1827533790405833,3,63.32584714007265,54.843634203645664,Power,56+,1
599,16.406529429852853,36.42390730831614,58.936188153157104,13,7.725447043616314,2,97.0960233043598,64.82903538067971,Control,36-45,1
600,11.25181638152696,52.04968124879494,90.33871682995297,21,4.408424880745789,4,60.526279901339166,58.2196601319052,Electronics,46-55,1
601,15.551420321967427,92.7756716007656,100.0,16,1.1453211690511977,2,92.9984121478192,69.81285924082529,Control,56+,1
602,19.796443558934364,72.90536383400115,100.0,26,5.7966416670215075,2,45.58413569801155,64.12538364319332,Electronics,25-35,0
603,15.844354524493237,81.42247373958736,24.998679857384076,10,3.650350052663695,2,75.92667245266922,70.27013237821092,Telecommunications,36-45,1
604,12.786577235811027,96.875036651846,20.450061968790546,15,13.744635163806542,1,77.74063402292377,68.60658229124228,Telecommunications,46-55,0
605,13.856686404800577,19.882541843085587,44.73464257524934,20,4.461360928800211,2,77.55045025454766,96.47904504092419,Electronics,56+,1
606,28.528880300961372,72.16366461537828,9.546549080387681,21,7.171733031573163,0,70.57983967922758,49.20705361915826,Telecommunications,46-55,0
607,16.932766190352897,75.40244200240515,27.54097752146269,19,2.2350587980821546,3,57.39316655808578,67.18979090128184,Telecommunications,36-45,0
608,23.589433465327556,67.32153663797156,37.12461216582447,9,8.155905622565708,3,79.45108579302862,53.38441151834382,Control,46-55,1
609,31.000155541429912,57.86427170976992,47.17185574973949,14,7.381916662549685,3,78.82437956182159,62.75393644783849,Electronics,36-45,1
610,45.173723020376265,45.46251532729061,50.818059175029966,12,12.721292902851337,3,47.27054809360016,57.74490988804133,Power,56+,1
611,11.203171903000463,48.48892192048147,26.87827279933195,15,1.172034129556396,1,49.03710942377087,79.58461587666432,Telecommunications,36-45,1
612,58.19482731478359,79.65277733189066,11.029634472376886,14,3.9665155412352324,1,73.5408570915285,47.891320055077614,Telecommunications,56+,1
613,39.6578107110189,42.75629612489403,13.427474498669937,15,6.683991968802905,2,85.37342925395312,81.71211340130381,Power,36-45,1
614,12.558862911290028,76.13150670106019,4.173523755267,18,1.5000072837236194,2,50.291575682488165,77.94533662225224,Control,46-55,0
615,72.04404095464272,4.900783393271748,21.06958945294381,16,3.6432855459626587,0,60.55502247339357,100.0,Control,36-45,0
616,86.10080639136784,87.46630895942546,9.323406420076575,22,15.249215536904556,0,99.92415544513868,97.04518665650374,Control,36-45,0
617,11.890684826804902,96.025521790875,22.299987161942106,11,3.862924416634085,0,40.04005572305686,58.031176169442695,Power,46-55,1
618,19.725305293859524,87.0814215280832,44.4141895485305,15,22.135307198059113,2,96.44592006288087,88.5528895989613,Control,25-35,1
619,59.22805549679928,90.80802866558581,11.282455233274625,19,1.2925917198756003,1,82.39804705167113,65.13459199891619,Telecommunications,36-45,1
620,51.38071720642925,35.50133355803969,35.59258192600687,12,7.326223797248485,3,93.4807523764876,74.56684992360086,Control,56+,1
621,16.119388961854014,70.51606440267271,26.650007058929653,15,5.349615549033349,1,99.0774425691601,95.80136920250541,Telecommunications,36-45,1
622,17.046970935445998,53.317778546607045,42.754390757579976,20,4.471135588732505,2,36.424554989873855,58.626763929121296,Power,25-35,1
623,23.883553300731094,71.15605072197138,50.1460750629591,14,18.676056136386503,3,78.91236097017446,70.83910326995621,Control,56+,1
624,29.87987694005843,33.263109127140936,25.348310620877275,18,1.6943015476651881,1,71.36394411146054,40.7888333251718,Control,46-55,1
625,38.89005502175656,95.06702305985503,33.390986777093396,9,12.316771499501748,4,72.45724854482278,83.31898817197619,Telecommunications,46-55,0
626,23.809376890010533,84.49292094989183,26.73303705909686,14,6.87596167237397,1,98.55732280076258,100.0,Power,46-55,1
627,28.62673327662753,10.082637960461085,22.866818020338393,16,2.498746772546559,2,86.7427478729397,78.59884557368073,Control,56+,1
628,51.28686821169527,41.06872378748033,18.518613635742884,12,12.597087107240663,1,94.12777275805074,90.52173127074569,Power,36-45,0
629,11.121188569644353,90.08809535398983,46.925963844512395,14,3.8044134819094952,4,75.06685130405211,87.12925915315165,Telecommunications,56+,1
630,18.728098656471914,84.63337838063615,79.91597466949605,23,9.416157733491522,4,96.07654155357562,59.40097499918249,Telecommunications,56+,0
631,47.484756248680775,30.62134011739065,73.63582011768044,8,3.46195394696397,0,54.5331878143633,74.86302093045597,Control,25-35,1
632,77.6730026299184,50.22599730699302,10.276926407488272,12,10.516724176753751,3,80.14367519357756,77.4085585575014,Power,56+,1
633,31.503373366252024,70.23993908432799,78.93014543638816,12,6.061656270187144,1,88.41707711855528,52.50383272007226,Telecommunications,46-55,1
634,32.78588507059207,99.28825487594254,14.98278753199602,15,1.7602032334736935,2,83.70196971884425,91.6699285245681,Power,56+,0
635,13.400840156219902,71.01533226220788,37.13526977271872,16,6.244300986060237,0,65.94062643604613,62.429578401666454,Electronics,25-35,0
636,27.794297382506524,89.61559069303053,42.10749597472319,14,2.0619130592142065,2,73.40977020984269,66.74765886859277,Electronics,56+,1
637,32.8182039716587,73.43919030557183,7.8172021974669805,13,3.65448377263038,3,96.9827426235383,66.04533580383381,Control,56+,1
638,18.3307840978196,71.50966267005971,29.02423224343519,13,1.9334288361206793,0,77.13660249169968,70.56225145662272,Power,46-55,0
639,19.410238356356317,89.68839650193483,82.23028098843074,14,1.1113104363516217,4,52.46791012312519,100.0,Power,56+,1
640,24.20994954407416,95.28778508765565,2.5982082545524547,15,2.1905660700978684,0,87.2918061716764,60.901967490055654,Telecommunications,36-45,1
641,10.608260822509436,31.946446830521925,100.0,16,4.843364118085463,6,91.15973983801375,46.812115453210325,Power,46-55,1
