member_id,learning_hours_monthly,engagement_score,assessment_attempts,courses_completed,days_since_last_activity,compliance_rating,forum_participation,mentor_sessions,at_risk
313,6.250057990374294,52.68629771621185,2,3,29.242845380278194,90.07704314223813,10,3,0
314,8.508349868006567,82.04816911197001,1,4,2.315208988460513,42.512276757706005,5,3,0
315,9.241628690020828,62.0420826638613,1,6,2.49858331276529,91.1135175834297,6,2,0
316,34.32101243966854,58.91894585377003,4,2,5.775703749000239,88.68282332901374,6,5,0
317,12.62604698836194,26.269236129213073,2,1,13.968835489091866,76.87305161728422,1,2,0
318,37.53652011508027,78.64940525501625,2,1,29.69611299333189,87.35818230039878,5,1,0
319,11.744107926311926,26.394214980200566,5,2,39.51028519052578,85.11933946877433,5,3,1
320,10.331247837406016,70.2387521603809,2,6,2.8114712190705204,36.2567346834681,6,2,1
321,2.042461567427877,50.563359912137706,5,2,4.167855538223357,34.71230835230062,8,0,0
322,9.867651564450064,43.39949513719944,1,6,10.030033545230848,28.610236796110566,3,0,0
323,33.48257840241553,48.74238680241377,3,0,27.298292390669598,85.8422316458402,4,2,0
324,4.653232957486201,73.36603941961515,1,2,3.370314772286502,68.70945952992003,4,4,0
325,2.641962976045705,13.000523535145698,1,4,11.070899667628208,64.29996073544801,5,1,0
326,8.266257062705684,78.19054099326964,4,8,6.398382655105954,72.43783221604424,2,3,0
327,7.590159805012191,88.35448493737414,1,4,2.97263847323758,94.10175277550636,5,3,0
328,25.35177868044181,56.46987264529968,4,5,3.5298143304046516,85.38355391594908,6,3,0
329,2.3236592115402566,74.30280035189615,2,7,14.786850092741023,62.838837144942005,3,3,1
330,32.33114909922518,16.97840331499212,3,2,3.4112868356018757,62.19251875469223,3,5,0
331,15.70712172840846,66.75593730700388,6,1,0.6102490676949399,67.57198163677651,9,4,0
332,30.149167611332594,33.465358512967114,3,5,6.907733461198195,76.78531660630809,5,1,0
333,13.223513723452959,77.95932723284703,4,5,3.45745828037224,98.86863476592313,4,1,0
334,22.052780106527234,45.43543173674202,3,4,2.0187002009360917,80.72898250288787,6,4,0
335,6.905437134780766,31.24141185927615,6,2,0.6846662099114958,72.2769521672988,2,7,0
336,7.161389566036549,36.29495550921183,2,4,0.7555045926843028,68.20029983606713,8,2,0
337,7.9290819593267265,57.66905635044199,1,6,7.062056219175825,62.06079113413616,3,2,0
338,18.868030073110347,45.62053236959583,5,1,5.230203378994204,56.261839928233414,9,2,0
339,7.530931665381518,31.798945211953654,3,2,12.847548917151272,79.45823278797455,7,1,0
340,5.328343010869997,36.18870492710832,3,7,2.3856602234521245,84.16948953110838,4,1,0
341,35.303432785410706,8.03469326231404,2,2,2.5714704915654387,70.02794336992848,7,0,0
342,30.63304620546807,50.11107902224398,3,4,9.939589896527249,45.11683794075583,3,1,0
343,7.147212113771167,28.42758437632007,3,2,9.693629801330166,99.69300114571902,6,0,1
344,14.08240194037388,58.99400820233287,1,0,1.9976582695844045,52.097672204579204,5,4,0
345,5.839855381415328,64.68521516339905,3,1,3.6541089314013164,96.27422039896028,2,2,1
346,4.7698019195371115,64.9479334746676,5,6,2.580464729591168,94.89100977674536,3,3,1
347,6.919815189615086,70.88824732257929,4,4,1.218914306037939,91.18144748844992,2,1,0
348,6.753900670438947,76.5124466204155,2,4,0.7334997873523688,68.59145975216083,4,2,0
349,27.672958842445972,51.7949886384632,2,4,14.110835738513291,83.94970502778281,5,2,0
350,22.732160135177796,56.842910702306604,4,5,2.47530905780264,89.47679263556525,5,0,0
351,16.838911848582587,28.531081656250734,1,3,60.9510142839344,25.265214131712455,5,1,0
352,40.43166788096535,27.957233127356464,5,4,4.2756410711632995,82.03274895015839,5,1,0
353,8.589462916653074,91.53541262776083,3,2,7.801727678429085,88.34301182216822,3,3,0
354,5.372975484403848,63.91663857837012,6,2,1.3625980039725354,82.14851544500337,6,3,0
355,3.498576937532857,29.099414278746334,2,4,21.655625646081404,97.50976563029916,3,1,0
356,6.298170496565398,25.42263405045171,8,6,5.33984794942644,86.16935283167496,3,1,1
357,3.883547820960157,52.27118076925019,2,4,1.1940033034251278,35.04673986212076,5,3,0
358,3.1605904932254685,57.58072589856709,3,1,3.391011407101794,99.68378275601522,4,2,0
359,13.083778684717117,45.19411912744639,1,5,3.1391419072824074,61.73064492238416,7,1,0
360,7.434217896866948,65.93509354261727,6,1,2.386890320386306,53.46242196691965,7,3,0
361,11.977064206355546,85.64564157317761,2,6,3.757984598678859,84.05111147514417,6,2,0
362,4.54845716482299,48.328888490352114,2,1,9.80605780135694,60.01792890424451,3,0,0
363,15.557738504494154,68.14541508213323,4,1,14.686179862788263,52.06023117768903,2,3,0
364,4.912587805526139,88.78173529842557,2,3,2.7347401415960197,91.85180819283913,6,1,1
365,5.909153827269177,73.38116922628896,4,3,7.142783338473258,30.639622573137665,7,6,0
366,18.24641034322029,39.978232206460845,4,7,2.48596661508713,98.5279290610365,4,2,0
367,11.844620452485778,39.94854676820081,1,1,6.3873719674033,52.101979026821354,8,2,0
368,6.89266727467482,5.875577830084382,4,3,1.4884203246831844,82.96547772983742,6,4,0
369,11.396568110434504,36.031853541920626,3,3,7.668146803429597,27.553283807366014,8,2,1
370,16.209442251438915,37.8330093297109,3,4,5.4353296169762855,86.42886079786162,5,1,0
371,31.183051677590093,53.95561283902946,4,2,1.6431913538154581,50.56817050785675,8,3,0
372,12.430401659439093,13.126108446128793,2,9,27.624599818835843,43.676227385943406,1,1,1
373,5.178316015511788,59.47593628316592,5,3,0.3999128623918947,96.92104482868366,3,5,0
374,18.478056423073955,63.19250673501187,3,2,2.554884461789674,68.99218828936806,5,3,1
375,20.048455718593342,83.39562834314955,6,8,6.267363950374828,80.42596238501059,3,4,0
376,4.6837438505938955,27.2833087450073,5,2,6.689434638536955,77.74267545491675,5,1,0
377,22.615923639918975,85.63608149513534,2,3,0.6461048392638931,90.61806633488992,5,1,1
378,9.504401271510716,67.9133672391178,2,4,25.92959553022853,70.48736262417027,2,3,0
379,20.15681201394353,49.662057367515686,2,2,0.6994479739622964,90.67800920041216,6,2,1
380,5.253490483504364,48.85122925277657,2,4,3.5642226945280617,44.27517501562874,6,3,0
381,6.852033802370562,53.94100175112666,2,0,3.7495837665137324,96.65491297374994,9,3,0
382,38.87061321803114,84.0354046013304,2,4,26.006487496818423,96.96313698474452,6,4,0
383,14.868847595272193,34.5304946612169,4,3,1.2080991630380478,60.422172669095396,3,1,0
384,19.787206575808888,81.64148183779723,3,3,10.866083087129038,54.33174133903894,5,1,1
385,15.991431554544588,82.03578158750679,4,3,4.2938747023392025,84.31484176194655,1,4,0
386,4.742458684866639,71.82303247939026,3,4,1.0600904859822442,69.40533893737168,3,1,0
387,9.634143715065736,62.82786598657866,5,4,11.763105080129863,94.61085595598615,6,3,0
388,21.86351264859101,56.12572529246741,3,3,9.004756858423884,10.330852055290372,5,2,1
389,15.488458223502,34.54627738913826,2,0,27.415621617307668,93.19304605468717,9,4,1
390,2.072553520354929,31.674374546184218,5,4,2.9857152416834145,80.57187813065056,3,0,1
391,3.097593136328451,74.20975060932511,5,2,0.12135589245753994,66.32873394513474,6,1,1
392,7.110366019557617,36.220040116832344,2,3,15.383014354852468,91.33295606209006,5,2,0
393,36.66742974421023,59.21404171341529,2,1,8.15694971422111,82.96882076142383,1,1,0
394,10.108178700258353,51.35944967964233,3,6,3.2143760194789666,98.685425257759,4,2,0
395,5.779426834756793,28.20767622629441,2,1,1.8076348226932317,53.222769488532364,2,3,0
396,7.3633926024132075,21.901914083151905,2,3,9.983485600406562,91.46935896445612,6,4,0
397,4.838585429199122,69.54099154088605,3,3,2.1135184136844742,58.229332484484864,8,1,0
398,8.561580595977908,49.43747615343966,4,3,0.7464495324634313,19.45562261214274,4,2,0
399,4.95135030296892,49.10983168979214,3,2,0.7501834460038859,66.02646936976537,3,2,1
400,24.430362453547165,19.15426522736944,4,4,1.3064132114918725,29.972021385479287,5,3,0
401,9.311642967099939,79.08418815520838,3,3,0.9668305862761488,96.78211780904967,4,1,1
402,5.93874956450963,24.66823509015465,2,1,34.08546150060703,76.68867310068381,10,1,0
403,34.4173612870367,57.94519859892746,2,4,0.7038937055539681,90.70906251237272,3,1,0
404,6.528679517190623,61.43560320813921,4,1,6.3119735862501605,72.23937559398824,5,5,1
405,30.857362425209708,41.09603209861015,2,4,11.438633557145682,90.47383220293734,7,1,0
406,2.532666315854641,34.61619153852676,3,4,8.702059805100289,35.68293780088887,8,3,0
407,16.735705331001146,79.4495512999567,3,4,4.144665056530517,60.847966864906425,4,1,0
408,9.93720195185513,58.522690617927076,1,1,3.7030397808868676,92.8965328192342,6,1,0
409,9.048615873306172,36.57180934625277,7,2,9.9887756691495,75.49554695706813,8,7,1
410,2.4439935210744927,87.73160250491094,3,3,2.8226736271371733,95.02751690062625,2,1,0
411,2.4984068555598653,49.31667100212352,3,2,3.9608402681520256,61.06117614689134,5,1,0
412,6.855150938742373,24.96862997925786,5,4,5.063137920886695,58.642596913853126,6,5,0
413,37.27665659342063,42.479435485697856,1,1,3.2064251287903605,44.53902984558223,8,1,0
414,13.537339448304271,57.59728678703097,4,4,3.257834540672402,69.8570908459501,11,2,0
415,7.523013043411076,13.890330972820278,1,0,1.39694510874041,87.9511509107218,3,1,1
416,13.360289160995022,87.44189804081824,2,5,10.264885861879172,75.59699671685163,2,0,0
417,4.770049931436149,74.4856003464357,1,4,0.336113145135042,68.15966104462436,7,1,0
418,4.164837554557611,51.33969140805667,4,4,10.628447123321198,99.94223922874447,5,4,0
419,7.389567427815293,66.24461565946525,5,6,2.452459484981031,97.69254939644708,4,2,0
420,25.88428272039732,50.024115758984266,4,4,8.79710377220988,49.61572906903181,5,1,0
421,10.545556016686245,28.821101872342407,3,3,0.9776306915910686,96.2181978209502,5,2,0
422,6.227099672309153,58.71892231230207,6,5,9.516171091008772,79.45225126174144,7,5,1
423,38.009329767411025,70.72856787890976,3,4,1.634168732719338,85.11426384638533,9,0,0
424,22.311622916788686,74.21374803571348,2,2,21.94911140157932,37.820929370365604,7,4,0
425,6.680546211164026,37.795737411214645,4,1,2.8735720032033245,74.64362213351127,1,3,1
426,44.9487883649431,56.60584732908428,3,0,1.9863642523260785,98.93325286553353,6,5,0
427,54.44221823102927,23.14735543957869,2,6,2.6706894238251575,73.36054506133726,3,2,0
428,8.30437228473458,62.890759790370346,4,3,3.636426989721768,54.78859861666788,6,3,0
429,14.802681301697138,21.385246571250295,3,5,1.1371661179311823,70.42216822714484,8,2,0
430,8.243507467965633,20.04570345051782,4,4,13.411781095914224,60.83375753556345,6,4,1
431,5.570334294007836,54.28882123016241,3,2,1.8971111548488755,66.33870950259966,4,4,1
432,3.0352294071161925,52.11091738523065,1,2,2.1306145447296396,94.32016165865154,8,0,0
433,5.671950551738951,64.32513080571705,3,3,3.1447073705742663,96.96410599485475,8,2,1
434,5.800879987670779,48.33196001825993,3,3,0.8643495008504853,54.77166955130359,2,2,0
435,8.102719900658602,49.58616452488312,2,1,3.082921872980392,98.4420227002017,5,3,1
436,4.45312803542142,44.79072035460937,2,3,9.239847371246352,75.01955586654296,10,2,0
437,38.90208680471762,87.21217403012776,1,1,2.603957412918479,84.96311465090197,9,2,0
438,3.3027862261240575,63.460092420294586,3,3,5.995847603156254,94.85038588906953,4,1,0
439,13.77662595267615,26.660951267838335,4,3,12.103555605904461,98.6358873397294,5,4,1
440,8.994249779255433,47.60928372026203,1,4,5.303211523806207,80.46418959843724,9,1,0
441,8.609734971379721,83.72323560634132,2,4,3.985614171405164,85.1504844768446,3,2,0
442,7.582424337008736,60.06398290491221,3,1,2.9310413351586373,94.75542111722076,5,4,1
443,26.328084452273643,58.58631421869154,3,0,2.8696230508101226,50.014424775160116,6,1,0
444,5.950001115498612,55.415513365472904,3,3,13.740624189328924,92.40628641319215,3,4,0
445,2.249489550986055,10.81327402314533,3,1,3.1472236829518474,73.17786985216281,2,1,1
446,32.02663824333338,30.798014000382878,2,6,2.61767662204575,56.11387499515265,4,2,0
447,25.983657155502378,74.99387125859117,3,4,3.140348932676002,97.14993135037243,8,2,0
448,5.8905227518499,87.26677368054364,2,6,8.718505210345894,97.54610774945347,4,1,0
449,10.895137096368046,26.299316765392515,3,5,10.023159166543907,91.5402734032811,7,3,0
450,3.3861181188738305,69.05769215477312,2,4,11.488574974313881,37.760598679583694,8,0,0
451,3.1770055804126107,36.096980278668326,3,1,1.2019610684074449,91.04858322718502,5,1,0
452,23.80242482568581,39.2778727896709,2,1,7.918728281968922,90.68540754256684,7,2,1
453,8.336998547483054,73.83485041060906,3,3,9.672194377354622,82.43443428353405,6,1,0
454,15.006453158061788,28.33774867264009,4,1,9.84576519347199,62.53940898458895,1,2,0
455,36.4187454277713,81.62295030272247,1,5,11.462498274989866,74.9727140859392,4,4,0
456,5.374526163794558,52.07390378743655,2,5,4.308301280921157,93.92345730674742,3,1,0
457,2.158966269520228,53.224506119694446,1,4,7.832628613609582,52.16151954709073,4,0,1
458,2.2933371108430216,53.646973121448916,7,1,16.998472952441002,55.59235465627461,4,1,0
459,16.829099532584028,18.841149175518986,4,3,12.659143288998342,66.02326390814312,7,0,0
460,33.01172089731005,24.41290290567576,6,4,5.106680651028718,74.62898067628906,3,2,1
461,9.55824435269673,72.81073893059288,1,5,17.71179648490159,95.13304842416251,5,1,0
462,7.642139377430891,41.01891767570312,3,1,1.3098494843744877,36.151174096419616,5,2,1
463,11.393198219086678,30.054637267398228,3,6,11.885886093028306,76.6824407805048,5,1,0
464,25.50086909699924,13.38842550403658,4,4,0.6871386317927757,94.62700350886519,7,1,0
465,14.671940756762922,51.92544665365102,3,1,0.3252661273267882,98.7264477052163,4,0,0
466,5.182907211621996,40.52847872536641,3,6,17.405298574392084,91.48394137753411,3,4,0
467,19.8774902894641,69.44288071103014,4,2,15.992880396598597,94.2052825615938,6,3,1
468,3.7349485754942116,63.863610909539915,4,4,10.564280825228721,39.62287921476346,5,4,1
469,4.171932832725108,18.4297720067848,4,4,12.89144459513377,85.79822520526706,4,3,0
470,13.382119377367289,47.09003984483825,1,1,3.4140776362714615,83.49472980173334,5,1,0
471,5.274048130343861,16.95039544299082,3,2,1.1064770932764696,83.09811446219022,6,2,0
472,16.640354216166457,44.03565363555123,3,2,3.0567676292030717,97.80540983416293,5,2,1
473,7.16050955847283,42.184640013001555,2,2,10.106476529162547,48.441216264076694,5,3,1
474,5.899191426427612,41.26116510643074,3,2,0.844795165995761,99.70914016548578,5,1,0
475,80.0,74.24544247245203,3,1,5.623181750329371,85.36516420953947,5,0,0
476,2.497567963697576,70.95978307561262,1,5,18.315002287135957,98.82422325176833,3,3,1
477,14.455485683662705,63.393882001097445,2,3,2.5890942715051954,26.33640504085078,6,1,0
478,2.473619746593604,13.01357872348541,2,2,10.557728073078765,97.13727507448071,6,3,0
479,19.13591377136418,43.02809256583302,3,2,2.4535245847320812,87.04147808715852,7,4,0
480,5.137779186550145,77.88325984599557,4,3,8.219190483948278,82.48637622731748,5,0,0
481,3.1295112209431633,48.36343546420887,2,1,0.018050865780643535,39.921792129417334,2,1,1
482,14.54483013019348,18.215510095940598,5,3,9.072357746456658,81.19546342776334,8,1,1
483,17.828169999850775,49.340775273048514,4,2,3.127433928468461,89.0170630391771,4,2,1
484,15.601997435861502,80.05546385889637,1,7,3.4503741049555274,72.92306266513525,4,0,0
485,2.6395555524807355,38.220814753531805,1,4,6.040457028168019,53.50362658580023,5,0,1
486,6.182898837216528,25.275507123995876,2,1,5.229439151886008,77.7506724901407,10,5,0
487,9.197813269978738,84.39328027468966,4,3,14.188947944937949,84.01440455622824,3,2,0
488,6.0610248252459,16.023130789416307,7,6,0.333598874457296,97.49073931977,5,4,0
489,21.96124719587918,92.87011967364852,2,2,0.5342495632497333,50.13352968256509,3,2,1
490,3.6865354341514074,49.03770069978125,3,1,0.21890750747126378,43.1931286110451,5,1,1
491,13.366547823657456,40.20998441783241,4,3,13.686102031365856,95.11108334683291,2,2,0
492,55.291075510285104,63.30373756563409,5,7,1.2229021784701095,77.72153412834989,1,1,0
493,29.941795426890415,55.801151112394344,1,4,5.613125032065053,89.9498668827766,2,1,1
494,5.014767859821361,71.36533191077967,5,2,0.2792532575564262,22.198521900488803,7,4,0
495,2.000982691599696,22.54139229511178,2,2,0.76555721439454,52.871523731705295,7,0,1
496,49.308142582201974,55.60045581280663,1,1,4.2593312473358225,82.86644903071733,6,3,0
497,27.71757471118817,31.649573561201073,5,3,11.694334847476533,96.36984461194476,5,2,0
498,32.22987343808336,37.43693724538216,5,3,1.6312220318850492,54.12393734233415,5,1,0
499,8.444054877064339,57.85954949349148,1,1,8.496691404095117,33.02118173170609,3,2,0
500,18.379818537907276,14.34229110984974,3,1,4.8941353088802,92.64699047435244,5,1,0
501,4.8717553696508995,41.11708939361247,3,2,3.52135339110247,87.74831513219702,7,2,0
502,7.976967668366001,73.41467684121653,2,6,1.2187936416489713,99.47965742701162,4,3,1
503,24.889927417603694,79.69690513394487,1,0,6.3427450315531715,54.33274511043894,6,2,1
504,3.6382550830865683,55.830709894761554,1,1,0.6400988533831034,91.42666757602527,5,2,0
505,28.91656251660084,17.891980558699107,2,2,6.97657361337188,91.78523453264236,3,3,1
506,10.23424881034057,59.40574741727374,3,1,6.187334271049154,48.717901675410516,2,1,1
507,8.663510522483252,46.2846351692978,5,0,2.333889796395719,79.32740591009487,4,3,0
508,6.37728705196299,50.41362743492609,1,3,1.60041905735024,59.86796386356601,5,4,0
509,31.845133575004603,49.75372117637836,5,2,6.472994671089167,45.879557258693104,5,1,0
510,10.748363218048745,49.28717101027754,7,1,1.7200642730468494,87.88211770515298,7,1,0
511,21.557301933386782,55.29804527443648,5,4,2.7793481832424796,65.46022547410519,9,4,1
512,25.393748250515646,51.802162658096584,3,5,5.1261938270443,71.25940293220336,5,0,1
513,32.671525860292036,34.530188985237295,4,2,7.980643424398446,82.56361626952375,1,6,0
514,6.3381951714571345,47.512339335787,3,5,4.573407742084553,52.00991002459345,5,2,1
515,6.9827468028553294,34.702059550434434,3,3,7.452656430843803,84.89639740996931,6,3,1
516,12.848607670991731,13.519933397796333,1,3,1.2048849116915905,73.98291312060526,3,6,0
517,8.986229873228654,42.70950679307498,2,4,3.7196415099991884,89.56169726276013,3,3,0
518,34.40858189269038,3.1831625082450334,1,1,4.296066298215164,84.43413440262506,9,3,0
519,8.0812871484048,23.49909119458506,2,5,11.321607785282598,48.86637120502888,5,4,0
520,9.795951041427644,26.758779217810563,3,3,6.993846686742566,83.82453192842164,3,2,1
521,13.522475345255158,40.557999653762444,1,4,0.2721227950304389,84.77641205211701,5,3,1
522,8.225073566723811,19.00410543582937,2,1,2.9925018599798303,92.63566502428884,9,1,0
523,60.67977408757274,16.525567072541968,3,3,0.5277352167280278,68.94059665637174,4,0,0
524,3.2490197481280676,65.95803609291812,2,4,10.920477197093605,73.33072717601918,3,2,0
525,4.99082171552101,56.85808281160691,1,2,2.1900770820321456,88.46919424828134,8,5,0
526,6.674896739306173,84.58177694598727,3,2,1.2679478468810939,89.10656358625772,3,1,0
527,3.9181220499106444,70.44411272998462,6,4,0.055076944300730915,58.818287012451385,7,2,1
528,6.0125762286573465,48.73677351808442,3,4,13.540352351477043,43.58174031734785,4,4,0
529,20.128437395906545,44.76897451279047,3,3,7.497741250641583,53.35971193368575,4,2,0
530,10.880148805794414,59.51051716863852,3,3,18.04463635832502,63.577961563242845,2,5,0
531,2.414521402338761,56.44334592479478,5,3,0.5800295461582315,78.19208377075273,5,1,1
532,50.631006981873085,79.83199595303371,2,5,2.9639289036133682,53.40439241019854,8,0,0
533,13.485555142397967,38.49842057641049,2,3,1.8821900197028851,50.982747240264345,5,4,1
534,2.728973905056765,87.50159717975293,1,0,9.820798959994953,62.60374187100949,2,1,0
535,14.987037769755112,43.82070530836789,3,2,0.2310644836071847,67.21599956155217,7,1,0
536,7.704910474392225,83.89108137380762,2,4,2.474507256216092,75.36993863197796,7,1,0
537,3.749653439877418,9.207451522456557,4,4,3.2580323118731327,82.38790111876708,4,1,0
538,11.952128588453565,36.57970114253366,2,4,31.172988636965783,69.53688430962171,2,1,0
539,17.582916628103632,39.80702119166497,3,5,6.198999817284603,90.33495226835016,4,7,1
540,15.344989019552681,64.076001374043,2,3,21.913569264984538,39.303236408791,4,2,0
541,5.412461146958858,33.27542127027808,3,7,49.33246886172462,90.3784796228584,4,0,0
542,10.929906506645805,14.125509224301675,2,2,4.843295380797431,87.68187479204121,4,2,0
543,11.257546124878345,42.123025389456075,3,2,6.1124322208632895,64.56160989245214,9,2,0
544,17.139365554765202,14.553410237072208,4,5,4.188448767857981,97.66206545877371,2,3,0
545,7.35295828190878,29.44109154575886,1,3,12.712083052729358,84.7204136191359,5,1,0
546,21.17797604995865,38.913431965889764,5,3,3.3771913612373203,58.359436979423606,1,2,1
547,13.86381635791381,45.30341830269937,1,3,9.012392627864374,83.84299398726776,3,3,1
548,2.469027122979464,91.78105595222121,3,5,7.309697556260859,93.61827648973686,5,0,0
549,11.488565021285254,58.11188622143679,2,3,5.46298907824313,94.93624126167295,5,1,0
550,25.75837768390226,66.9943174559601,6,2,3.707319601500595,67.20961809264485,4,2,1
551,12.060133297157929,35.522085617027656,3,4,5.621444514315412,93.07404016189663,7,2,0
552,4.32051626094913,48.907779025699924,2,3,14.917710154406075,71.2791006270694,8,1,0
553,10.569419429236355,45.58954919930082,2,1,0.09090160814068896,77.39848939995169,5,3,1
554,18.973651586453933,61.089735626013685,5,1,2.945036235762091,85.25152647571372,6,3,0
555,3.399824257942095,21.955509779393484,4,5,1.6743777410089025,78.05601110436083,2,6,0
556,22.385728239670613,52.70114016576532,3,3,0.22164812268095854,87.34286038512539,5,1,0
557,4.199600056564529,28.79965771168649,2,3,6.006017242429346,77.09468803786544,6,3,1
558,11.164805656596657,56.7737701533591,2,4,4.866390970559692,98.37168659207714,8,1,1
559,7.848111884402074,84.42922641873534,4,2,0.9531410449326702,82.54242522722913,10,1,0
560,5.430185327758408,56.2364259719342,2,3,8.46170446823307,53.594527911296076,7,2,0
561,14.510158671163994,17.26202303718699,3,3,0.5062488601882321,99.45222357228481,4,1,0
562,2.4573094918456064,16.49103418286553,4,4,0.31464151725329875,61.03665216629521,5,6,1
563,19.127686823460337,86.07715875372932,3,3,0.7577417904555364,65.82807102157108,4,1,0
564,10.982412786321282,22.876988873204915,4,1,3.3274161517299707,58.10532802962882,7,4,0
565,27.0275640461625,20.03580450800356,3,2,7.915901764720323,93.67874124809205,1,4,0
566,10.825601549487489,20.717665914753212,3,8,3.286908914092,38.69057449853311,3,3,0
567,2.4279385972608765,25.766134996415868,2,3,2.274825136273442,90.32755778703122,6,5,0
568,3.860226243322947,13.092234745129119,3,1,2.1597308202981593,95.78098395719341,6,2,0
569,21.05238644268432,82.3318013966745,4,2,12.794147404198524,86.5899204963238,8,3,1
570,10.1267202151719,67.31747092168249,4,2,6.568179856214969,77.98528580785388,6,3,0
571,8.998159767475515,63.24069961562684,3,9,2.2032781636546366,75.1301375595944,1,2,1
572,6.600360005423975,70.33511311979763,2,3,20.02013468647385,91.54820899664888,3,1,1
573,6.018109316366967,9.467393293895562,3,3,1.9198241738009192,82.56688579676134,5,2,0
574,42.536678983604496,82.35784443832324,2,3,5.771775117223341,50.593876154157236,5,1,0
575,8.808102636657946,48.70557552322764,3,2,1.5743154089322209,92.83987237957878,2,0,0
576,27.85029478361206,55.126780932828666,3,2,0.7739490561125334,79.15920434235208,2,1,0
577,14.535051547923933,53.986188870963346,4,1,10.996227242997515,80.62524455179346,7,2,0
578,25.459332305964168,68.81664163200382,1,3,1.4349011573684005,67.44454430488899,4,1,0
579,24.96302110838887,44.90541796680475,2,2,1.6153800934371354,98.20040318687364,2,3,0
580,39.5681894027252,35.24457999961737,3,1,22.294274914725236,22.80985068087198,4,2,0
581,16.365644108558268,58.9654935353216,2,1,3.47904563785651,50.209056665964866,6,3,0
582,21.641520333486138,57.02053574232646,2,1,9.959752057198994,83.56252068463938,1,2,0
583,17.851828932101355,51.588216460100355,2,2,8.085152271454255,97.11968774547626,1,1,1
584,13.153327367039948,64.76892386555433,1,4,8.882130727708477,46.57470495677368,3,1,1
585,17.16272625736541,32.116285310193184,3,4,1.5049188889163572,94.97667103363666,4,1,0
586,17.09483112508885,26.540178611311887,4,3,4.740462680512135,87.07181018371195,4,1,0
587,2.5012167157389724,71.74739439179118,2,5,7.3178634539765355,39.204940955928855,6,0,1
588,10.710792770261808,27.589911128602935,1,2,22.315077602703703,69.90076056342106,2,1,0
589,20.880243857278135,61.51674028715429,2,0,0.29448630371193535,63.682981918238255,4,4,0
590,5.340104900265157,67.1704997260393,5,4,1.7494954318756526,82.43726769855449,4,1,0
591,9.509182166979173,82.23518708713348,7,6,0.7988250878285628,73.50337892268382,5,3,0
592,8.850851093838887,23.7016756878808,3,4,2.010264529819505,86.96085145902845,7,1,0
593,8.185780745111474,55.263657309197214,3,2,7.267766433801681,72.43475093671982,6,4,1
594,3.559111182210654,37.34049865190963,2,4,14.000355055485867,82.72935052990069,8,1,1
595,10.951274955980647,13.251175930833693,3,2,1.3960928008629439,95.97976179652267,3,2,0
596,9.092468066232748,73.928243441135,4,1,4.488311582013702,44.6242725685995,8,2,0
597,15.06606176191236,88.7270338426882,1,3,13.076555597978308,92.41051451544841,7,4,1
598,11.566450787352064,72.50614688353974,4,2,1.0825665084888256,99.08802332291606,4,1,1
599,2.3351521767809476,62.54741612570434,3,6,2.0832455032775115,89.19673597682274,4,3,0
600,2.389261660959435,92.3856700380592,2,3,34.31251965972572,96.4147082382508,6,1,0
601,16.502189336995333,61.6356094943445,6,3,0.17488418401578293,84.48400800051627,4,1,0
602,16.754815750170977,66.14323007572641,2,3,1.202339402394334,43.69510422890542,5,3,1
603,40.608263894319414,50.76062733769182,2,4,16.531384424474428,71.81690947313733,8,0,1
604,27.118074055200765,69.0039388992804,5,4,6.9329603120794925,64.329844966101,6,3,0
605,9.574687432081912,74.5391214052495,4,2,1.0733953397735914,55.99024668131422,3,4,0
606,13.798994528580275,36.73691585250155,2,3,1.7347511973426126,91.63625871689528,4,1,0
607,9.33176826245184,4.1350389198012785,3,1,6.483824529444011,91.04503790281709,5,5,1
608,5.026948850365429,34.62374913831025,5,4,5.955658778892364,51.23769410683126,7,4,0
609,7.672285172929618,44.38802757032391,3,3,8.325871773864431,55.84135713790768,6,4,0
610,3.316228034178687,45.38493655265773,1,0,4.323026079208387,57.17631196215699,3,0,0
611,15.178324799115494,40.316036705581816,2,1,1.0455634969949938,69.5923129320612,4,0,0
612,4.558766332803701,58.21378664569146,1,3,16.42308354480012,87.29351634497031,6,1,0
613,9.742981248569293,32.860930381517356,4,3,10.651269019906751,71.58045685590899,2,1,1
614,43.094796961753985,32.532866911718344,1,0,20.08411825083946,57.90787468016314,6,3,0
615,2.386174836627765,25.714460347139052,2,3,10.475188337734012,75.7770814860619,6,3,1
616,3.97467486516695,49.97497939126468,2,3,10.906699093733511,95.77239553730162,5,2,1
617,6.255767173509244,54.55229062001894,3,1,3.187233185569414,81.74477140565898,6,0,1
618,36.12787513897425,84.50529314795794,6,4,7.589618964030807,81.7902662027281,4,3,0
619,30.74190533396037,21.184541952117588,3,2,5.35768437919886,72.63598833520851,2,0,0
620,4.1208581822734285,79.07584348272549,3,3,0.5931039062107893,45.34333625086012,6,5,1
621,49.63441021289238,62.48217325750429,4,4,6.101169807955414,82.97347088206384,5,3,0
622,18.67146729103229,71.36892369968032,4,1,3.4712655352715704,96.27043586715057,5,1,0
623,11.317747652338555,43.280506505941304,4,2,4.070219653062109,90.56069827638294,8,1,0
624,34.20665268280315,74.5470453876047,3,2,9.456864053843761,61.01708879890643,5,0,1
625,27.504030764445844,44.14343965583843,3,2,12.050786100032498,91.86299748321923,3,2,0
