member_id,course_id,rating,completed,time_spent_hours
263,90,5,1,0.7902808513717395
43,20,1,1,9.056558142786077
417,78,4,0,0.6187975574827506
371,91,4,1,10.653607407058336
51,76,4,1,10.245763715653375
483,4,4,1,0.8729708598686923
452,84,4,1,14.456979287865728
435,14,2,0,1.5052070508756592
157,88,2,1,25.688189572004948
414,54,5,1,0.7600692433156968
298,69,5,1,2.7403460275784193
126,7,4,0,0.3737512088597722
446,35,4,1,15.115145358472263
471,78,4,0,1.2816165637134098
225,62,5,1,0.19916577364529553
150,68,5,1,12.325318989828292
15,41,4,1,6.94022648202894
165,42,4,1,6.705297650934049
16,6,3,1,5.396397458231162
139,1,4,1,1.065413850875312
334,85,2,0,5.112420848113246
119,24,3,0,1.30213883940491
429,65,5,1,9.290359919473909
266,85,4,1,12.086820779393273
350,57,3,0,2.448723053635726
394,74,5,1,17.691083398934445
225,47,3,1,14.076459598746286
26,85,2,1,5.48746806827168
280,85,5,0,0.666703895311084
123,98,3,1,37.317425692179235
48,5,5,1,0.503573970406392
500,13,2,0,3.0338354391762596
327,93,5,1,19.14077741196659
423,94,3,1,54.64320021035445
361,48,3,1,12.988422751053012
369,35,5,1,2.213583497579509
375,6,5,1,0.4675958913343602
330,78,4,1,1.1798497897964706
415,24,4,0,3.790100324220785
426,90,4,1,2.322240962064322
2,39,3,1,9.510704614948688
441,98,2,1,7.861106267002926
325,26,5,1,14.480270595875876
91,21,5,1,8.767404491211359
201,62,4,1,18.99926783677625
129,50,2,0,1.5328574778122048
54,70,4,1,4.929520975472844
44,91,4,1,24.09588939721925
128,75,5,1,10.856232189054415
389,94,4,1,20.978335270406646
419,61,3,1,8.888561988825025
121,91,3,1,1.988089035188306
491,75,5,1,22.51698968858348
348,81,2,0,4.5542022131568665
143,97,3,1,33.96215709156978
432,86,4,1,14.057370903075846
407,8,5,0,0.5888286391112916
326,56,5,1,1.4669622726546172
210,21,4,0,2.489902196687882
221,10,5,1,12.985096971693563
419,46,4,1,22.311174039826426
342,61,3,1,5.531050089548193
205,65,5,0,1.7550828060071537
12,85,4,1,9.344013832866503
58,81,5,1,3.005028055439255
417,71,4,0,1.4701770354075945
353,98,4,1,19.560597606166535
393,95,5,1,16.34834218259211
50,28,4,1,2.3542687079499505
176,99,4,1,4.539301963620669
483,32,4,1,23.973701444127684
400,18,1,0,1.0383320521458181
24,52,1,0,7.918501609572958
99,10,4,0,2.6456546275089963
408,98,1,0,0.3361213028707905
80,81,5,0,2.013128737959897
41,77,5,0,2.3736962351498017
256,5,5,1,8.932894218854276
303,78,3,1,3.4788081553706234
329,34,5,0,2.959569353116496
288,4,5,0,1.4347347104547001
301,46,1,1,7.467895027253664
410,71,4,1,3.7070056482234643
92,22,3,0,2.5245498889636977
346,98,4,1,19.051250224184372
361,80,5,1,0.7306347050130713
267,38,4,1,0.7708376882406397
256,73,3,1,10.597026436426926
149,55,4,0,2.628645622328847
448,49,1,0,6.2833254982616005
236,18,5,0,2.239409191771695
425,93,2,1,4.049438214833498
478,52,2,1,3.0481410359354717
188,53,4,1,0.42341351442523767
7,1,4,1,10.137077724421138
14,72,2,1,6.314558530651607
199,58,4,0,0.09264657767899612
235,38,5,0,2.8731690691803924
496,39,4,1,2.6397292330000663
255,15,2,1,13.73205118721077
38,63,4,1,31.458056913619
160,94,2,1,39.79512755187534
378,52,3,1,20.24000779572463
293,92,4,1,8.537444835063521
360,67,5,0,0.19230296798563662
288,52,1,1,9.832527195322172
148,25,5,0,0.2923336743856843
394,75,5,1,25.287041096038422
84,73,2,1,30.953622585054887
310,32,5,0,3.5572777146265455
375,21,5,1,13.864394133094693
486,94,4,1,7.507165068399582
208,69,4,0,1.235981546135192
282,48,5,1,11.533758564845256
123,72,4,1,3.6072988217315354
258,51,4,1,23.0264131341181
225,87,5,1,1.4400048278859676
171,21,3,1,13.992094973763896
261,77,2,1,4.05306507539867
24,72,4,1,18.208285704756708
172,70,4,1,35.61275304872086
441,71,4,1,5.589337268707268
252,73,4,1,21.01717975037928
63,42,4,1,35.94822302396361
390,38,5,0,0.6334125337497853
352,42,3,1,9.249582539863196
474,44,4,1,10.490009523052246
359,37,4,1,16.372766666447273
143,33,3,0,3.148064998107799
28,78,5,1,12.716608953108965
468,92,5,1,24.562590842060885
193,65,1,1,7.769373126936045
395,20,5,0,1.0713420283435005
46,54,3,1,15.332833186402919
140,86,2,0,4.215882268886562
339,87,4,0,3.2565877331692685
370,58,4,1,18.16416934562098
166,59,4,0,1.8550309793847188
10,10,5,1,14.211999714461939
175,62,5,1,2.9347096968380653
355,14,4,0,2.1242622757470975
497,26,5,0,6.178769588277376
329,53,2,1,5.741220748173143
212,41,4,0,11.569795316674243
57,79,3,1,0.20892103858099814
411,66,4,1,30.363943305608622
494,52,2,1,20.76325895606969
34,66,4,1,0.018582516049452852
397,35,5,0,7.505512730348441
467,91,2,1,1.3419022523648996
108,45,4,1,2.1474475756319573
63,8,4,0,1.0222525387390622
12,77,4,1,0.28727454953883724
145,95,5,1,4.044789437383266
89,62,5,1,19.688446163117842
425,9,5,1,8.17373928886109
342,90,5,1,12.291512216270778
340,77,1,1,0.7784887181244327
256,2,5,1,1.900927645834308
63,51,1,0,0.6552532037198551
218,13,3,1,1.3252340860090235
495,5,4,0,1.6735121682214191
76,49,5,1,14.048842012152079
374,4,5,1,17.444305101475784
174,86,3,1,6.569792726634605
496,19,3,1,31.922515812233424
354,66,5,1,13.767258985175932
147,46,2,1,10.15873242895385
47,85,4,0,0.42643576216291545
324,75,5,1,8.73917185130314
48,38,5,1,2.337776471239742
387,94,3,1,48.04845607475624
485,66,3,0,1.1521326457625034
342,89,3,0,3.1751527239485324
31,4,5,1,5.2639230927856895
106,69,4,0,6.2906238821326586
278,28,5,0,5.848501525375819
125,86,5,1,2.8593035940472338
25,16,4,0,0.5407526413362221
249,22,3,0,4.214748529284037
184,40,4,1,13.208838210194191
439,35,5,1,5.107807016531481
21,46,4,1,6.978863257214055
72,29,5,1,0.5912139700536976
130,51,4,1,5.937896272695445
56,55,3,1,4.496220672893733
477,73,2,1,25.375895969178895
388,44,4,1,9.791980063856897
15,71,4,1,2.607089819661193
126,2,4,0,8.262939529820683
478,18,1,0,1.047687932039896
111,40,4,1,22.22797079747054
75,29,5,0,13.694875273354826
360,18,4,0,0.30649330882864023
435,29,5,0,6.22354295947418
393,72,4,1,0.4446616907613329
337,21,3,1,4.086798630806854
397,100,3,1,17.972283790057904
392,41,5,1,12.311600684029466
179,27,3,0,4.863657489690594
234,88,2,1,2.139633008817643
341,27,4,1,8.830821524343941
134,13,4,0,4.0076114642362555
160,48,1,0,0.03227760966480113
453,93,5,1,4.803786576240504
7,37,4,0,4.212074148481524
71,63,4,0,0.6045682363568043
499,1,3,1,8.10016902220868
156,47,1,1,8.776070069356226
235,86,5,1,6.412588517533777
210,88,5,1,22.208728916282677
189,13,5,0,2.1212155782253896
450,4,4,1,8.594468008680886
442,70,2,1,29.427598362545094
22,43,3,1,22.63928368675357
59,89,4,0,5.353857971600491
382,99,5,1,10.135925440210576
292,64,4,1,4.283952414118693
105,44,2,1,2.543415851557419
225,36,4,1,16.419439272127903
19,48,5,1,13.950247849893689
167,99,1,1,11.312180132358796
427,81,4,0,5.9930047736554855
263,72,4,1,2.6334085642794647
212,17,3,1,15.245588404370473
62,27,4,0,4.27090022994963
327,35,3,1,10.694506095895438
36,65,4,1,11.165101407717268
475,82,2,1,0.9940786254920551
285,90,4,1,0.7325983600668872
54,65,4,1,20.362274247545407
4,16,2,0,1.1919488429815355
187,30,4,1,11.998719771281479
80,62,3,1,2.0484209469231898
108,62,5,1,9.830588332858706
453,18,4,1,17.336263015857472
324,43,4,0,1.9449187303864939
459,36,4,0,0.5218053058662047
7,87,4,1,5.384975663021306
141,49,3,1,1.0385850494252118
417,29,4,1,11.094882070978215
49,81,4,1,0.39519405969831045
353,99,4,1,0.05071636493033581
257,7,4,1,0.3667750899375746
274,66,3,1,1.102371845715906
486,41,5,1,7.134544512128377
469,89,3,1,7.387270522771293
56,97,4,1,28.88101305190238
348,94,2,1,6.054958365045414
327,39,3,0,9.333162064590557
334,83,5,1,5.948852427958016
494,34,2,1,1.5620884562609487
309,34,5,1,9.697247369322913
498,18,5,1,1.942947541596339
262,10,1,1,16.97405107115571
152,17,3,0,0.6454907595317999
226,10,4,1,9.859161000781603
279,100,4,1,20.863918471171147
37,72,3,1,11.124061215655892
355,19,4,1,3.5528656787117208
435,52,4,0,3.0641560958271468
176,21,3,1,8.1832536903429
213,25,5,0,0.10757742618967792
322,72,3,1,18.117366307662273
21,92,1,1,1.5347580308747908
355,80,4,0,1.7088282597814193
327,24,3,1,13.04115808415828
168,1,5,1,9.594186630962714
71,91,4,1,12.517582907307146
332,64,4,0,5.499028351584905
393,40,3,0,3.7323502790112184
64,82,5,1,10.531064681440707
66,29,4,1,14.386485984622388
130,97,3,0,5.73473036467456
319,20,5,0,5.044801383492055
39,26,4,0,0.16894951209776737
392,91,2,0,0.8862738483581659
97,79,4,0,6.162319032935843
86,16,5,1,2.885178356460949
305,73,4,1,4.0093499389362774
216,31,2,1,5.308778873422295
292,70,2,0,0.3460155463402558
162,46,4,1,5.071821534705435
444,55,2,1,7.123070507511718
353,13,3,1,3.988455425606756
246,66,2,1,15.180161000064476
40,28,4,1,3.037449171971905
132,81,4,1,1.811993531185077
171,65,4,0,3.742365940956991
438,8,5,0,1.5805124212453987
291,2,1,1,22.166843660912665
46,26,5,0,0.23078618864990968
77,22,3,1,2.353224619160176
486,85,1,0,4.871784338905896
223,6,4,1,3.816386767014943
399,31,4,1,6.3888421878790735
125,34,5,1,0.02330664798280226
12,8,2,1,12.994415569193363
13,13,4,1,10.98870972197114
7,74,5,1,23.8608059205868
180,10,4,1,4.770423835603509
28,27,5,1,0.42807894706625654
303,1,4,1,1.5772217412308984
318,11,5,1,6.958747511038837
145,12,3,1,7.2117633637932546
58,25,3,1,1.4097874336211949
234,3,5,1,6.83273938489256
347,6,4,1,36.447931609341865
484,74,5,0,4.038139563496701
170,83,3,1,2.0246835301744253
410,20,1,0,7.164212784637843
199,40,1,1,4.051221574747995
26,58,4,1,1.5020497524240781
100,34,1,1,28.52040868580641
87,89,4,0,3.199981763048183
126,30,5,1,8.969761717557281
25,18,5,1,0.10623992190550753
97,72,4,1,11.395521103879048
46,51,4,1,13.924651293052818
219,76,5,1,14.923607269041694
203,4,4,1,18.53221107567434
409,63,4,0,0.27074297412811305
325,50,4,1,4.576847896381998
354,74,4,1,5.597397705224187
222,37,3,1,11.262267939710888
221,88,5,0,2.1712921322571246
45,31,5,1,22.026708199794022
399,23,4,1,38.61411957384551
387,8,4,1,5.654760434983476
275,51,3,1,1.2888137690605
183,35,3,1,11.04245117614525
294,81,4,1,13.265414030089788
211,57,5,1,7.4204577175249025
381,33,5,1,4.048340007408362
36,8,4,1,17.678124580869902
108,93,3,0,0.1518564946912107
461,90,3,0,0.6903223655240576
240,28,5,1,5.567969731907976
29,37,4,1,8.228074462904145
5,21,4,1,10.863712309575291
255,52,3,1,0.9877753016837221
171,43,5,1,7.246250919469718
356,75,4,0,3.0870382565762142
318,5,4,1,6.979264683226496
229,66,4,1,25.39243373272226
195,89,5,1,23.812243692682383
91,13,4,1,23.601848004299654
283,9,5,1,4.509358534624704
405,14,5,1,11.54714729941088
272,88,3,1,1.770739310974661
3,39,4,1,15.276346777288072
185,55,4,1,3.1971786867635417
498,58,4,0,4.015034267925795
332,9,2,0,0.5476395051845733
218,2,2,1,24.64357021031219
137,56,4,1,0.2593751233115601
477,7,4,1,2.904067618370525
39,29,5,0,10.683009500875237
44,89,2,1,17.258362969680764
82,95,4,1,24.105637819528027
228,29,4,1,7.985812149352536
24,58,4,1,4.397681110475236
497,63,4,1,3.7679847144341934
333,40,3,1,12.117351353406683
418,9,3,1,9.299521467046457
485,13,4,1,1.323205436957602
453,73,3,0,0.6383987296292721
52,79,5,0,1.542484934667262
31,33,4,0,9.995514409800276
491,33,1,1,3.4225386309620776
52,48,2,1,1.5413525294969115
83,77,2,1,2.3281754921746485
349,59,5,1,13.056001639773049
132,75,4,1,16.003816258691657
106,56,2,1,3.286084986709354
276,50,4,1,13.882130831806169
182,28,5,1,3.6546538070797334
486,76,5,1,21.82439268493838
198,93,3,1,2.9928395681794284
225,34,5,0,1.006676308354249
170,66,3,1,20.606292760000745
440,84,5,1,10.98947212239038
405,56,3,1,8.593710466582118
284,31,5,1,8.159088788577124
148,71,4,1,5.419167300095353
330,22,4,1,25.269721826074264
4,79,5,0,2.9905301097363317
87,73,4,0,1.7009099113573307
85,60,4,0,2.7318649557471906
104,52,3,0,0.6912392789202035
318,9,3,1,4.810638336293756
395,100,4,1,14.31585209116009
388,28,5,1,8.98123042157202
77,5,2,1,5.226117839435233
84,20,4,1,3.3617296029242008
285,12,3,0,4.270447733260635
328,99,4,1,20.323224362847974
190,88,4,1,0.897325912119713
273,12,5,1,17.70477220254209
120,35,3,1,5.882777138046954
464,99,5,1,5.018115983842732
344,63,4,1,9.146140085061775
421,9,1,1,21.053887099096972
440,65,4,1,12.247836066455651
340,87,5,1,5.669215745690707
395,2,4,1,8.180475335898656
413,8,4,1,19.622452493597866
356,64,3,1,9.206302920226063
456,71,4,1,14.520753250698572
195,60,5,1,8.85472756088921
181,35,4,0,3.7726252318833406
79,89,2,0,4.24460804152679
289,32,4,0,0.7314693352544127
54,8,3,0,2.936138277475815
400,56,4,0,0.5605657505270147
233,75,4,0,2.0954932217334075
291,7,3,1,4.21071474108927
255,40,4,0,4.519768279264088
500,59,5,0,1.2678475559747704
43,66,4,1,4.6773870016924715
195,44,4,0,1.1205609866669513
483,3,4,1,9.840405966676558
264,84,4,1,11.799718662569719
299,15,4,1,3.999548928067193
95,36,5,0,2.205207475858664
364,21,5,1,3.13262733102081
199,25,3,1,0.38423289403839717
145,97,1,1,14.60373467698676
321,41,3,1,1.6338153935254023
155,2,4,1,26.381748305078702
1,23,5,0,5.535002373729178
45,90,4,1,14.54648072498477
25,37,4,0,1.9053737494991472
134,91,5,1,1.6856759608777527
146,30,3,1,18.07762289412851
47,22,5,1,39.494973783976505
285,88,5,1,10.30303084589859
1,32,2,1,5.072144293558257
184,11,2,1,0.18502577507889847
319,19,4,1,8.74217973209139
251,68,4,1,5.873261967607276
359,27,4,0,8.55126005226331
118,52,5,1,9.126573206193257
136,30,4,0,6.1605782040151436
421,99,4,1,3.7800966978683306
287,12,4,1,2.3733588811410984
237,98,5,1,6.997440077094277
287,68,4,1,1.9250050840334527
166,52,2,0,4.113212738026032
494,64,4,0,3.890551898870377
287,24,5,1,3.6385037373032802
75,98,4,1,11.874282765671751
476,51,1,1,4.910363386544679
57,93,4,1,10.856309336323724
273,98,2,1,3.805726969807565
315,96,5,1,1.4127370597975053
189,9,5,1,3.3024449204975865
182,74,3,1,26.690403779666077
161,35,3,0,0.47883790337419174
236,81,4,0,0.555040962916354
478,17,5,1,10.298403468271552
67,17,5,1,11.923807490299247
182,86,4,1,64.16908533392858
143,39,4,0,1.6141091165161656
357,9,5,0,0.5168224163306979
335,65,4,1,18.83626796661328
416,68,4,1,2.1297197125305014
360,53,4,1,2.1239006945092584
377,47,3,1,4.223236600230435
454,22,4,0,0.8601783233829516
102,23,3,0,0.1006583571004919
474,47,5,0,2.8336706889274934
422,42,3,0,2.1736748283848346
338,62,5,1,5.26745255257175
230,13,2,0,2.193208861587717
338,80,5,0,16.980518819585768
172,75,4,0,2.126503536702374
232,83,4,1,0.09473896191210544
268,32,3,1,1.7778720159473522
295,85,4,1,4.516809645469026
479,82,5,1,0.43538708068744425
478,20,5,0,7.290145836632416
313,3,5,1,0.8433115768342272
448,24,4,1,17.269392238644357
220,61,4,0,2.88451325423991
403,23,5,1,10.658494344357884
127,46,3,0,4.212405287288546
367,58,4,1,7.248815326147936
113,6,4,1,9.618448298166705
398,56,5,0,3.4564099001883495
130,12,4,1,14.51337872350109
160,98,4,1,0.9894660697616229
257,8,4,1,9.24533846518097
80,50,4,1,13.009443292028402
34,83,4,0,0.3571187117776887
161,52,5,1,23.210567405454753
475,59,3,1,1.3771795242413587
95,9,3,1,11.908136028820058
118,79,3,1,8.539453829532635
384,71,5,0,0.20198594538306952
395,97,5,0,1.2011920576854307
112,40,4,1,15.2892452052062
425,26,4,1,7.548942300890174
166,1,4,0,2.692587118031691
200,58,4,1,9.628440019023941
87,21,3,1,8.443259726587725
74,91,2,0,3.8476107725530957
326,65,4,1,7.157597470206726
164,1,3,0,3.0121527801705756
320,56,4,1,5.0441629651849595
232,35,4,1,21.696739485112467
336,4,3,1,11.509002539826794
303,22,5,1,4.572619025735841
250,82,1,1,2.603210852245832
39,62,4,1,4.819749815451477
11,100,2,1,10.143872105153653
464,88,3,1,33.75595592966561
383,87,3,1,24.293199464638295
44,17,4,1,9.824622790524625
497,59,5,1,18.786793965794196
299,71,4,1,16.334232229008197
454,9,4,1,25.282039355394815
124,20,5,0,0.17221175554126636
467,30,2,1,11.687552956104918
493,97,5,1,17.46902242047652
349,39,4,1,14.811676581208273
324,60,2,1,9.050259312946698
230,37,4,1,4.70295743268979
332,69,3,0,0.3041084893102064
179,5,4,1,9.917397587734264
184,13,3,1,22.064352936057354
326,1,3,1,36.11936778444762
208,91,4,1,0.8784643238231555
282,84,3,0,6.425775220945191
225,31,4,0,3.146889057820274
442,59,3,1,1.223033890904341
158,47,5,1,19.487809099881723
362,33,1,1,18.753906477091853
46,20,4,1,3.462193117892531
295,24,4,1,4.710744215854932
55,8,4,1,12.229071313323042
204,49,2,1,2.1513707476541057
489,93,3,1,1.588461673237759
101,45,3,1,23.2975590864107
246,52,2,1,5.951261483583474
198,4,3,1,6.502245994934901
160,9,5,1,23.165946128927736
462,24,4,1,4.718056201280852
193,64,5,0,2.5843029430355813
263,58,4,1,30.440341196912087
449,33,1,1,0.7274286046707714
297,98,3,1,5.1272547659296634
372,28,5,1,37.94478770295213
414,33,4,1,6.331835689807251
96,44,3,0,0.4007874685531118
207,22,4,0,2.4754309919407267
100,9,4,1,16.375239559841535
491,56,4,1,13.701793177859665
45,68,3,1,5.350548714828067
68,17,3,0,1.147870539040856
444,33,4,1,7.583943661218083
173,64,1,1,9.103567062891731
161,54,4,0,1.1933867220415872
338,73,4,0,0.3917782902021255
29,13,4,0,2.2717360772537085
462,47,2,1,4.7813612155431064
145,28,5,1,6.503458257569593
168,90,5,1,6.59003685215349
213,66,2,1,6.386702838452919
109,2,4,1,9.032348646099475
6,45,3,0,0.6524173170791701
46,99,1,1,27.099543397252766
148,98,1,1,8.763356257425665
272,11,5,0,3.1382107348377533
376,16,5,0,2.618084031806907
290,82,4,0,2.703870175154262
256,80,4,1,3.5029220613600915
280,72,4,1,1.481591002375802
344,70,4,0,3.263897352664613
197,89,4,1,1.8928797898496466
75,7,4,1,5.31440922611612
32,31,4,1,3.8577999924809503
175,47,4,1,0.050228605823213195
427,73,4,1,5.729423829296617
18,85,4,1,0.4331935493949484
485,57,4,1,4.108195895585236
209,15,4,1,9.426452404466136
59,35,3,1,5.464015726414669
11,21,3,1,5.250309307519493
390,25,3,1,1.9205986566060589
295,81,5,0,1.445840009743414
329,77,2,1,5.92451440189657
335,76,5,1,11.853694580851368
171,31,3,0,1.541922738124485
15,55,4,1,1.4416813041113028
281,57,4,1,2.622801807461853
66,7,3,0,2.546220568072298
385,21,5,1,10.317165867396872
267,52,5,1,5.405969395552664
485,71,5,0,6.152144039046943
481,2,4,1,1.9378200220465427
392,84,4,1,3.2721154647885458
223,19,5,0,0.3182146270171189
76,46,2,1,11.474660645593184
194,34,3,1,19.67105542124561
460,14,5,1,6.726182581610215
304,19,3,0,1.344301323661015
100,38,5,1,5.472278937591023
317,19,4,1,0.24747892611739913
102,44,5,1,37.42242629352047
371,35,4,1,6.599832091502382
411,38,5,0,2.311291833759874
461,27,5,1,4.954027189400599
488,1,3,1,19.467836721374404
147,88,3,0,5.449074110849949
213,9,3,0,5.814850525605566
36,12,3,0,0.2825069095174643
427,1,3,0,8.281238153121382
32,58,4,0,12.232640837018426
92,69,4,1,22.640870859998973
88,13,2,1,7.530923722559364
115,25,5,1,4.212966565422888
152,100,4,1,35.507182131321436
410,11,3,1,16.298223206751903
1,84,2,1,14.867004740708172
500,34,3,1,10.421812283229157
19,80,4,0,0.07928959371962187
264,98,2,1,0.9221410555480167
204,45,5,1,13.236713659662215
364,80,3,0,0.687054247558093
360,26,5,1,19.192139254353734
446,6,2,1,8.196732523720566
287,86,4,0,0.8524402104670639
364,19,4,1,15.647754222922863
345,42,5,0,2.6278296260372596
362,44,2,1,0.08652301654584912
278,95,5,1,23.44794920755715
465,7,4,1,18.899529106872155
18,54,5,1,18.125213581238587
421,70,4,1,23.3615363931465
273,14,4,1,11.649068377021884
35,97,4,1,8.11624967469571
156,13,3,1,7.833552156670623
442,85,4,1,1.8078759848129655
483,55,4,1,11.250541184652427
74,49,2,0,7.734561705849568
366,78,5,0,1.306085804587663
32,64,4,1,20.772631156011553
91,81,4,1,42.533884580458135
434,11,4,0,1.7370262204203062
117,98,5,1,16.355098116427378
392,61,2,1,8.992531967571157
151,47,4,0,3.1259796458636364
240,42,4,1,5.8236958176201945
446,57,4,1,14.353630263746757
417,79,2,0,4.968985419895429
355,50,3,0,1.8866117712536006
154,74,5,1,14.438921017272557
73,3,5,1,8.817987898706646
491,99,3,1,1.9196996239051345
112,39,4,0,4.34021225190538
183,85,4,0,5.460790857539752
333,76,3,1,4.7410847478954485
447,70,3,1,16.19500194766123
135,69,4,1,36.64176816214409
252,36,4,1,13.868553823832674
62,43,4,1,4.921396723276704
80,31,5,0,1.7109759927390036
408,100,4,1,19.670713670245977
442,84,5,1,1.7092074520464065
118,86,4,1,1.6493897633996548
110,79,2,1,5.012011712879238
412,68,5,1,13.124749986478646
145,72,5,0,0.4879871327999076
361,71,5,1,29.30000683978145
246,25,3,1,1.7586025408127928
128,38,4,1,6.177256192081528
14,26,4,1,0.27602521536273683
230,48,2,1,5.865056548772486
112,83,4,0,0.5740618918618401
380,63,3,0,1.4722008281605712
221,63,4,0,1.9953195683796099
494,76,4,0,0.5611818695255613
328,73,3,1,5.697650952534242
83,32,4,0,3.119031174593963
229,1,3,1,9.698138347775092
165,95,2,0,4.049519618664832
35,25,1,1,0.843214791385254
249,55,3,0,0.3143469928575046
316,77,5,1,27.258097119130646
487,42,2,1,3.6580762317000577
445,6,5,1,3.219182766656318
352,98,5,1,9.843877500384398
222,43,1,1,1.0948437493591225
283,74,4,1,13.307969609615117
101,17,5,1,8.398673790579622
75,94,3,0,3.3643710396117994
281,69,5,1,7.70094477838244
493,42,2,1,38.878107613965504
169,88,5,0,4.097231168636042
353,70,4,0,1.6245311569426881
74,45,3,0,4.751318380157948
336,40,4,1,41.00930740108926
413,76,1,1,4.037810537328513
446,14,4,0,6.83351937840658
452,91,4,1,15.830833613674049
52,50,5,1,14.756064546679964
306,11,5,1,6.108107248290433
358,80,2,1,4.842838919184825
177,15,4,1,18.928167786861106
12,36,5,1,5.108411746763948
107,30,1,1,17.138829470821815
342,42,4,0,2.7535713691494337
26,10,3,1,5.972851903651292
490,42,5,1,5.144988063823678
86,66,1,0,0.21859090284935837
355,33,2,1,4.841874676557272
92,71,5,0,4.543825381484341
244,45,2,0,1.3236694163397291
244,48,4,1,3.131194722070905
78,93,4,1,8.8412358986119
66,19,2,0,5.203084576442227
71,10,4,1,2.9706701817266676
169,73,4,1,6.910952188873796
160,50,4,1,14.292377025252438
149,58,3,1,4.645724317959516
79,38,4,0,1.9032279484357648
472,5,4,1,5.910700962670874
309,11,3,1,8.43392502863431
403,99,4,1,1.0689607611609326
375,47,4,1,10.977997185912029
53,40,3,1,7.439599052587162
4,54,4,0,9.860203610765488
335,82,5,1,19.87645100834369
387,77,4,1,31.875814870165456
213,71,4,1,10.962648735365923
45,87,4,1,10.52993664488329
63,34,3,0,2.647736500805091
307,12,3,0,0.20059410987295118
360,96,4,1,7.546955266757727
128,33,2,0,15.649770170117474
468,7,3,1,5.34769642384658
350,61,2,1,19.67451992550178
320,98,5,0,6.661769006815669
267,93,4,1,13.130901462049438
246,88,4,1,0.9706339186215089
28,42,4,1,0.650672064793661
268,34,4,1,18.737647038810447
458,62,5,1,36.22260824302981
471,55,3,1,9.028095757214977
472,24,4,1,10.129543045425358
321,93,5,1,1.3499079763724962
409,38,2,0,4.649057677127064
130,5,5,0,2.779113690685341
219,84,4,1,4.79507548313829
415,78,3,1,16.724450327697824
358,10,4,1,0.3445813356792707
440,67,1,0,8.352561145296558
271,58,5,0,3.300351408537135
382,8,5,1,0.030257902292688814
323,63,3,1,6.244960795950989
212,52,5,1,17.495420459972166
250,62,4,1,13.88430576617421
410,50,4,1,0.3868996046390827
196,16,3,0,2.8587521220974224
315,27,3,1,0.05062844604860127
311,37,4,1,22.43388293954333
337,39,4,1,4.482697591642376
220,19,4,1,3.0327087605725023
110,5,3,1,1.408292222355024
205,2,4,1,0.27184198244162966
14,76,2,1,31.114852293982086
263,8,4,1,5.935565625847431
490,28,4,1,13.625259759604608
37,13,3,1,11.224721957809304
134,22,4,0,0.4614697578110869
110,43,4,0,3.3630259986416076
29,58,4,1,17.199992580315605
385,99,3,1,6.621032626098988
387,2,5,0,2.309290460904547
180,20,5,1,7.115789757308736
442,19,5,1,10.473077666077597
341,22,4,1,3.2770644043328403
370,45,4,1,2.968841026645741
367,22,2,1,10.281660649679282
185,74,4,1,12.046936674650162
124,22,3,1,1.133341747967208
292,84,3,1,6.917652972344424
178,67,3,1,13.107771706071851
156,87,3,0,8.469113198981102
256,48,4,1,2.6283004391593163
210,37,4,1,3.540913336287435
82,92,4,1,15.370451377061677
159,43,4,1,2.8632492086385755
414,97,5,0,4.449496329564654
374,26,5,1,6.13901525974679
199,36,4,0,5.75029189519562
467,15,3,1,2.939902674334834
142,61,4,1,5.901954942012994
482,75,2,1,10.480671433898161
80,35,5,1,8.806197694202853
316,68,5,1,7.69696082974075
92,75,5,1,1.0195562155612148
410,77,3,1,0.7415172367501484
199,13,5,0,5.125371737715001
289,4,1,0,1.4421273133937609
371,10,5,1,1.9423404302816805
144,39,4,0,0.44864309898440036
445,89,3,0,2.211926876005035
325,55,3,1,3.1395301463313374
206,63,5,0,1.1381225287602021
7,22,4,1,8.933931373190585
204,1,4,0,2.329724863628405
294,45,4,0,7.905948842102783
455,83,5,1,6.1620996609086145
277,34,5,1,3.4115344921981143
320,51,3,1,15.313629068835224
499,16,1,0,0.07590300931046937
312,98,4,1,35.19131812720932
49,75,3,1,3.2479400554352327
118,62,2,1,0.12369372854399627
309,26,4,0,0.2057886494302012
173,56,5,1,25.861684739590864
23,27,4,1,12.078475183356938
78,13,5,0,0.2769824421395386
354,23,4,1,0.043079149355964894
205,62,4,0,10.313521544542462
181,29,5,1,14.426783496291185
188,99,3,1,17.169785574622132
41,92,5,0,2.666796177407415
466,38,5,1,23.509803854343563
296,19,5,0,1.784827605630599
152,5,3,1,20.719708005695235
254,21,3,0,0.43960762730930913
324,77,2,1,3.565296972605507
220,44,5,1,42.51834164586393
187,9,5,1,50.7364192362687
6,75,4,1,5.452703213271527
47,24,5,0,1.2106490593185484
421,2,5,0,5.64754493664711
47,72,2,0,0.8923938642507543
264,16,2,0,0.13525987051486965
425,18,4,0,4.200712031763703
261,8,4,1,37.35782598471842
390,80,4,1,7.515980315924117
86,96,4,0,1.3031699393460054
440,85,5,0,0.17296943414091032
378,10,2,0,1.3483165034765308
276,43,4,0,1.0593416222573842
229,52,3,0,0.6715025736346651
457,52,1,1,24.038087275540754
340,31,4,1,10.102410016639368
469,8,3,1,1.0499252483890054
484,44,3,1,24.242622017730163
117,77,3,0,3.34248318167613
145,43,4,0,0.8069343990346102
